trainerID;place;pokename;pokelevel;type1;type2;hp;maxhp;defense;spatk;Combat Power;pokemonID;trainername;Combat Power Sum
9162;5;Hypno;50;Psychic;None;163;163;93;96;2028.0;22428;Psychic;12348
9163;0;Slowbro;50;Water;Psychic;173;173;133;123;2049.0;22429;Psychic;12294
9163;1;Alakazam;50;Psychic;None;133;133;68;158;2079.0;22430;Psychic;12294
9163;2;Poliwrath;50;Water;Fighting;168;168;118;93;2109.0;22431;Psychic;12294
9163;3;Starmie;50;Water;Psychic;138;138;108;123;2139.0;22432;Psychic;12294
9163;4;Jynx;50;Ice;Psychic;143;143;58;138;1944.0;22433;Psychic;12294
9163;5;Magneton;50;Electric;Steel;128;128;118;143;1974.0;22434;Psychic;12294
9164;0;Smeargle;51;Normal;None;135;135;59;43;1370.88;22435;Psychic Mason;10708
9164;1;Slowpoke;52;Water;Psychic;174;174;91;65;1638.0;22436;Psychic Mason;10708
9164;2;Raichu;52;Electric;None;143;143;80;117;2187.12;22437;Psychic Mason;10708
9164;3;Growlithe;51;Fire;None;135;135;69;94;1683.0;22438;Psychic Mason;10708
9164;4;Natu;52;Psychic;Flying;122;122;70;96;1650.48;22439;Psychic Mason;10708
9164;5;Clefable;52;Fairy;None;179;179;99;122;2180.88;22440;Psychic Mason;10708
9165;0;Slowbro;52;Water;Psychic;179;179;138;127;2199.6;22441;Psychic Mason;12006
9165;1;Stantler;51;Normal;None;153;153;86;110;2044.08;22442;Psychic Mason;12006
9165;2;Primeape;52;Fighting;None;148;148;86;86;2090.4;22443;Psychic Mason;12006
9165;3;Quagsire;51;Water;Ground;176;176;110;89;1936.98;22444;Psychic Mason;12006
9165;4;Meganium;52;Grass;None;163;163;127;110;2315.04;22445;Psychic Mason;12006
9165;5;Smeargle;52;Normal;None;137;137;60;44;1422.72;22446;Psychic Mason;12006
9166;0;Kangaskhan;50;Normal;None;183;183;103;63;2049.0;22447;Psychic Mason;12403
9166;1;Hypno;52;Psychic;None;169;169;96;99;2180.88;22448;Psychic Mason;12403
9166;2;Arcanine;53;Fire;None;177;177;108;130;2502.66;22449;Psychic Mason;12403
9166;3;Raichu;50;Electric;None;138;138;78;113;2034.0;22450;Psychic Mason;12403
9166;4;Smeargle;52;Normal;None;137;137;60;44;1422.72;22451;Psychic Mason;12403
9166;5;Xatu;53;Psychic;Flying;150;150;98;124;2216.46;22452;Psychic Mason;12403
9249;0;Octillery;50;Water;None;153;153;98;128;2019.0;22586;Rich Boy Basto;11349
9249;1;Azumarill;50;Water;Fairy;178;178;103;83;1839.0;22587;Rich Boy Basto;11349
9249;2;Seaking;50;Water;None;158;158;88;88;1929.0;22588;Rich Boy Basto;11349
9249;3;Tentacruel;50;Water;Poison;158;158;88;103;2124.0;22589;Rich Boy Basto;11349
9249;4;Luvdisc;50;Water;None;121;121;78;63;1569.0;22590;Rich Boy Basto;11349
9249;5;Qwilfish;50;Water;Poison;143;143;98;78;1869.0;22591;Rich Boy Basto;11349
9250;0;Ninjask;50;Bug;Flying;139;139;68;73;1947.0;22592;Rich Boy Benit;12207
9250;1;Dodrio;50;Normal;Flying;138;138;93;83;1959.0;22593;Rich Boy Benit;12207
9250;2;Tropius;50;Grass;Flying;177;177;106;95;1959.0;22594;Rich Boy Benit;12207
9250;3;Mantine;50;Water;Flying;143;143;93;103;1974.0;22595;Rich Boy Benit;12207
9250;4;Xatu;50;Psychic;Flying;143;143;93;118;1989.0;22596;Rich Boy Benit;12207
9250;5;Salamence;50;Dragon;Flying;173;173;103;133;2379.0;22597;Rich Boy Benit;12207
9251;0;Poochyena;50;Dark;None;113;113;58;53;1239.0;22598;Rich Boy Brot;8334
9251;1;Pineco;50;Bug;None;128;128;113;58;1449.0;22599;Rich Boy Brot;8334
9251;2;Swinub;50;Ice;Ground;128;128;63;53;1329.0;22600;Rich Boy Brot;8334
9251;3;Sandshrew;50;Ground;None;128;128;108;43;1479.0;22601;Rich Boy Brot;8334
9251;4;Slakoth;50;Normal;None;138;138;83;58;1419.0;22602;Rich Boy Brot;8334
9251;5;Mareep;50;Electric;None;133;133;63;88;1419.0;22603;Rich Boy Brot;8334
9252;0;Cyndaquil;50;Fire;None;117;117;66;83;1506.0;22604;Rich Boy Denc;9048
9252;1;Abra;50;Psychic;None;103;103;38;128;1509.0;22605;Rich Boy Denc;9048
9252;2;Doduo;50;Normal;Flying;113;113;68;58;1509.0;22606;Rich Boy Denc;9048
9252;3;Machop;50;Fighting;None;148;148;73;58;1494.0;22607;Rich Boy Denc;9048
9252;4;Totodile;50;Water;None;128;128;87;67;1521.0;22608;Rich Boy Denc;9048
9252;5;Swablu;50;Normal;Flying;123;123;83;63;1509.0;22609;Rich Boy Denc;9048
9254;0;Surskit;50;Bug;Water;118;118;55;73;1386.0;22616;Rich Boy Marcon;8364
9254;1;Seedot;50;Grass;None;118;118;73;53;1239.0;22617;Rich Boy Marcon;8364
9254;2;Lotad;50;Water;Grass;118;118;53;63;1239.0;22618;Rich Boy Marcon;8364
9254;3;Oddish;50;Grass;Poison;123;123;78;98;1539.0;22619;Rich Boy Marcon;8364
9254;4;Cacnea;50;Grass;None;128;128;63;108;1584.0;22620;Rich Boy Marcon;8364
9254;5;Nincada;50;Bug;Ground;109;109;113;53;1377.0;22621;Rich Boy Marcon;8364
9255;0;Starmie;50;Water;Psychic;138;138;108;123;2139.0;22622;Rich Boy Perc;12192
9255;1;Huntail;50;Water;None;133;133;128;117;2034.0;22623;Rich Boy Perc;12192
9255;2;Gorebyss;50;Water;None;133;133;128;137;2034.0;22624;Rich Boy Perc;12192
9255;3;Octillery;50;Water;None;153;153;98;128;2019.0;22625;Rich Boy Perc;12192
9255;4;Whiscash;50;Water;Ground;188;188;96;99;1983.0;22626;Rich Boy Perc;12192
9255;5;Crawdaunt;50;Water;Dark;141;141;108;113;1983.0;22627;Rich Boy Perc;12192
9256;0;Breloom;50;Grass;Fighting;138;138;103;83;1959.0;22628;Rich Boy Puros;12228
9256;1;Gardevoir;50;Psychic;Fairy;146;146;88;148;2133.0;22629;Rich Boy Puros;12228
9256;2;Ludicolo;50;Water;Grass;158;158;93;113;2019.0;22630;Rich Boy Puros;12228
9256;3;Weezing;50;Poison;None;143;143;143;108;2049.0;22631;Rich Boy Puros;12228
9256;4;Forretress;50;Bug;Steel;153;153;163;83;1974.0;22632;Rich Boy Puros;12228
9256;5;Shuckle;50;Bug;Rock;98;98;253;33;2094.0;22633;Rich Boy Puros;12228
9257;0;Bagon;50;Dragon;None;123;123;83;63;1479.0;22634;Rich Boy Roex;9669
9257;1;Goldeen;50;Water;None;123;123;83;58;1539.0;22635;Rich Boy Roex;9669
9257;2;Bayleef;50;Grass;None;138;138;103;86;1794.0;22636;Rich Boy Roex;9669
9257;3;Murkrow;50;Dark;Flying;138;138;65;108;1794.0;22637;Rich Boy Roex;9669
9257;4;Spoink;50;Psychic;None;138;138;58;93;1569.0;22638;Rich Boy Roex;9669
9257;5;Machop;50;Fighting;None;148;148;73;58;1494.0;22639;Rich Boy Roex;9669
9258;0;Dustox;50;Bug;Poison;138;138;93;73;1734.0;22640;Rich Boy Sainz;10461
9258;1;Yanma;50;Bug;Flying;143;143;68;98;1749.0;22641;Rich Boy Sainz;10461
9258;2;Ariados;50;Bug;Poison;148;148;93;83;1749.0;22642;Rich Boy Sainz;10461
9258;3;Rhyhorn;50;Ground;Rock;158;158;118;53;1614.0;22643;Rich Boy Sainz;10461
9258;4;Grovyle;50;Grass;None;128;128;68;108;1794.0;22644;Rich Boy Sainz;10461
9258;5;Masquerain;50;Bug;Flying;148;148;85;103;1821.0;22645;Rich Boy Sainz;10461
9259;0;Sandshrew;50;Ground;None;128;128;108;43;1479.0;22646;Rich Boy Symin;8967
9259;1;Slakoth;50;Normal;None;138;138;83;58;1419.0;22647;Rich Boy Symin;8967
9259;2;Abra;50;Psychic;None;103;103;38;128;1509.0;22648;Rich Boy Symin;8967
9259;3;Chikorita;50;Grass;None;123;123;88;72;1533.0;22649;Rich Boy Symin;8967
9259;4;Cyndaquil;50;Fire;None;117;117;66;83;1506.0;22650;Rich Boy Symin;8967
9259;5;Totodile;50;Water;None;128;128;87;67;1521.0;22651;Rich Boy Symin;8967
9260;0;Vulpix;50;Fire;None;116;116;63;73;1476.0;22652;Rich Boy Tark;9120
9260;1;Bellossom;50;Grass;None;153;153;118;113;2049.0;22653;Rich Boy Tark;9120
9260;2;Taillow;50;Normal;Flying;118;118;53;53;1389.0;22654;Rich Boy Tark;9120
9260;3;Sandshrew;50;Ground;None;128;128;108;43;1479.0;22655;Rich Boy Tark;9120
9260;4;Kirlia;50;Psychic;Fairy;116;116;58;88;1413.0;22656;Rich Boy Tark;9120
9260;5;Togepi;50;Fairy;None;113;113;88;63;1314.0;22657;Rich Boy Tark;9120
9311;0;Togetic;50;Fairy;Flying;133;133;108;103;1794.0;22817;Rider♂ Finson;11397
9311;1;Absol;50;Dark;None;143;143;83;98;1974.0;22818;Rider♂ Finson;11397
9311;2;Shedinja;50;Bug;Ghost;79;79;68;53;1287.0;22819;Rider♂ Finson;11397
9311;3;Golduck;50;Water;None;158;158;101;118;2079.0;22820;Rider♂ Finson;11397
9311;4;Walrein;50;Ice;Water;188;188;113;118;2169.0;22821;Rider♂ Finson;11397
9311;5;Shuckle;50;Bug;Rock;98;98;253;33;2094.0;22822;Rider♂ Finson;11397
9312;0;Shuckle;50;Bug;Rock;98;98;253;33;2094.0;22823;Rider♂ Fokil;11364
9312;1;Murkrow;50;Dark;Flying;138;138;65;108;1794.0;22824;Rider♂ Fokil;11364
9312;2;Misdreavus;50;Ghost;None;138;138;83;108;1884.0;22825;Rider♂ Fokil;11364
9312;3;Azumarill;50;Water;Fairy;178;178;103;83;1839.0;22826;Rider♂ Fokil;11364
9312;4;Breloom;50;Grass;Fighting;138;138;103;83;1959.0;22827;Rider♂ Fokil;11364
9312;5;Wobbuffet;50;Psychic;None;268;268;81;56;1794.0;22828;Rider♂ Fokil;11364
9313;0;Heracross;50;Bug;Fighting;158;158;98;63;2079.0;22829;Rider♀ Jorner;12219
9313;1;Togetic;50;Fairy;Flying;133;133;108;103;1794.0;22830;Rider♀ Jorner;12219
9313;2;Dodrio;50;Normal;Flying;138;138;93;83;1959.0;22831;Rider♀ Jorner;12219
9313;3;Flygon;50;Ground;Dragon;158;158;103;103;2139.0;22832;Rider♀ Jorner;12219
9313;4;Aggron;50;Steel;Rock;148;148;203;83;2169.0;22833;Rider♀ Jorner;12219
9313;5;Alakazam;50;Psychic;None;133;133;68;158;2079.0;22834;Rider♀ Jorner;12219
9314;0;Dodrio;50;Normal;Flying;138;138;93;83;1959.0;22835;Rider♀ Kibbe;11361
9314;1;Swalot;50;Poison;None;178;178;106;96;1980.0;22836;Rider♀ Kibbe;11361
9314;2;Murkrow;50;Dark;Flying;138;138;65;108;1794.0;22837;Rider♀ Kibbe;11361
9314;3;Quagsire;50;Water;Ground;173;173;108;88;1869.0;22838;Rider♀ Kibbe;11361
9314;4;Chimecho;50;Psychic;None;143;143;93;118;1854.0;22839;Rider♀ Kibbe;11361
9314;5;Noctowl;50;Normal;Flying;178;178;73;99;1905.0;22840;Rider♀ Kibbe;11361
9315;0;Machop;50;Fighting;None;148;148;73;58;1494.0;22841;Rider♀ Kimery;9045
9315;1;Gulpin;50;Poison;None;148;148;76;66;1485.0;22842;Rider♀ Kimery;9045
9315;2;Snubbull;50;Fairy;None;138;138;73;63;1479.0;22843;Rider♀ Kimery;9045
9315;3;Goldeen;50;Water;None;123;123;83;58;1539.0;22844;Rider♀ Kimery;9045
9315;4;Luvdisc;50;Water;None;121;121;78;63;1569.0;22845;Rider♀ Kimery;9045
9315;5;Bagon;50;Dragon;None;123;123;83;63;1479.0;22846;Rider♀ Kimery;9045
9316;0;Tentacruel;50;Water;Poison;158;158;88;103;2124.0;22847;Rider♀ Kou;12105
9316;1;Cradily;50;Rock;Grass;164;164;120;104;2064.0;22848;Rider♀ Kou;12105
9316;2;Hariyama;50;Fighting;None;222;222;83;63;2001.0;22849;Rider♀ Kou;12105
9316;3;Zangoose;50;Normal;None;151;151;83;83;1953.0;22850;Rider♀ Kou;12105
9316;4;Grumpig;50;Psychic;None;158;158;88;113;1989.0;22851;Rider♀ Kou;12105
9316;5;Absol;50;Dark;None;143;143;83;98;1974.0;22852;Rider♀ Kou;12105
9317;0;Blaziken;50;Fire;Fighting;158;158;93;133;2169.0;22853;Rider♀ Laret;12186
9317;1;Camerupt;50;Fire;Ground;148;148;93;128;1959.0;22854;Rider♀ Laret;12186
9317;2;Magcargo;50;Fire;Rock;128;128;143;103;1809.0;22855;Rider♀ Laret;12186
9317;3;Torkoal;50;Fire;None;148;148;163;108;1989.0;22856;Rider♀ Laret;12186
9317;4;Typhlosion;50;Fire;None;156;156;101;132;2181.0;22857;Rider♀ Laret;12186
9317;5;Houndoom;50;Dark;Fire;153;153;73;133;2079.0;22858;Rider♀ Laret;12186
9318;0;Corsola;50;Water;Rock;133;133;108;88;1719.0;22859;Rider♂ Lohon;10509
9318;1;Skiploom;50;Grass;Flying;133;133;73;68;1599.0;22860;Rider♂ Lohon;10509
9318;2;Machoke;50;Fighting;None;158;158;93;73;1794.0;22861;Rider♂ Lohon;10509
9318;3;Plusle;50;Electric;None;138;138;63;108;1794.0;22862;Rider♂ Lohon;10509
9318;4;Beautifly;50;Bug;Flying;138;138;73;123;1764.0;22863;Rider♂ Lohon;10509
9318;5;Linoone;50;Normal;None;156;156;84;73;1839.0;22864;Rider♂ Lohon;10509
9319;0;Cacnea;50;Grass;None;128;128;63;108;1584.0;22865;Rider♀ Maloo;9984
9319;1;Nuzleaf;50;Grass;Dark;148;148;63;83;1599.0;22866;Rider♀ Maloo;9984
9319;2;Skiploom;50;Grass;Flying;133;133;73;68;1599.0;22867;Rider♀ Maloo;9984
9319;3;Lileep;50;Rock;Grass;144;144;100;84;1644.0;22868;Rider♀ Maloo;9984
9319;4;Gloom;50;Grass;Poison;138;138;93;108;1764.0;22869;Rider♀ Maloo;9984
9319;5;Grovyle;50;Grass;None;128;128;68;108;1794.0;22870;Rider♀ Maloo;9984
9321;0;Sunkern;50;Grass;None;108;108;53;53;1119.0;22877;Rider♀ Mayme;7743
9321;1;Togepi;50;Fairy;None;113;113;88;63;1314.0;22878;Rider♀ Mayme;7743
9321;2;Wurmple;50;Bug;None;123;123;58;43;1164.0;22879;Rider♀ Mayme;7743
9321;3;Aron;50;Steel;Rock;128;128;123;63;1569.0;22880;Rider♀ Mayme;7743
9321;4;Shedinja;50;Bug;Ghost;79;79;68;53;1287.0;22881;Rider♀ Mayme;7743
9321;5;Makuhita;50;Fighting;None;150;150;53;43;1290.0;22882;Rider♀ Mayme;7743
9322;0;Pinsir;50;Bug;None;143;143;123;78;2079.0;22883;Rider♂ Orden;11472
9322;1;Walrein;50;Ice;Water;188;188;113;118;2169.0;22884;Rider♂ Orden;11472
9322;2;Seaking;50;Water;None;158;158;88;88;1929.0;22885;Rider♂ Orden;11472
9322;3;Crawdaunt;50;Water;Dark;141;141;108;113;1983.0;22886;Rider♂ Orden;11472
9322;4;Whiscash;50;Water;Ground;188;188;96;99;1983.0;22887;Rider♂ Orden;11472
9322;5;Smeargle;50;Normal;None;133;133;58;43;1329.0;22888;Rider♂ Orden;11472
9325;0;Blaziken;50;Fire;Fighting;158;158;93;133;2169.0;22901;Rider♂ Rebin;12069
9325;1;Vileplume;50;Grass;Poison;153;153;108;133;2049.0;22902;Rider♂ Rebin;12069
9325;2;Lanturn;50;Water;Electric;203;203;81;99;1959.0;22903;Rider♂ Rebin;12069
9325;3;Glalie;50;Ice;None;158;158;103;103;2019.0;22904;Rider♂ Rebin;12069
9325;4;Granbull;50;Fairy;None;168;168;98;83;1929.0;22905;Rider♂ Rebin;12069
9325;5;Banette;50;Ghost;None;142;142;88;106;1944.0;22906;Rider♂ Rebin;12069
9326;0;Whiscash;50;Water;Ground;188;188;96;99;1983.0;22907;Rider♂ Rogin;12072
9326;1;Crawdaunt;50;Water;Dark;141;141;108;113;1983.0;22908;Rider♂ Rogin;12072
9326;2;Ludicolo;50;Water;Grass;158;158;93;113;2019.0;22909;Rider♂ Rogin;12072
9326;3;Octillery;50;Water;None;153;153;98;128;2019.0;22910;Rider♂ Rogin;12072
9326;4;Huntail;50;Water;None;133;133;128;117;2034.0;22911;Rider♂ Rogin;12072
9326;5;Relicanth;50;Water;Rock;178;178;153;68;2034.0;22912;Rider♂ Rogin;12072
9327;0;Staryu;50;Water;None;108;108;78;93;1599.0;22913;Rider♀ Stefet;9579
9327;1;Aipom;50;Normal;None;133;133;78;63;1659.0;22914;Rider♀ Stefet;9579
9327;2;Smeargle;50;Normal;None;133;133;58;43;1329.0;22915;Rider♀ Stefet;9579
9327;3;Spinda;50;Normal;None;138;138;83;83;1659.0;22916;Rider♀ Stefet;9579
9327;4;Flaaffy;50;Electric;None;148;148;78;103;1674.0;22917;Rider♀ Stefet;9579
9327;5;Loudred;50;Normal;None;162;162;66;94;1659.0;22918;Rider♀ Stefet;9579
9328;0;Loudred;50;Normal;None;162;162;66;94;1659.0;22919;Rider♂ Trank;11574
9328;1;Octillery;50;Water;None;153;153;98;128;2019.0;22920;Rider♂ Trank;11574
9328;2;Crobat;50;Poison;Flying;163;163;103;93;2184.0;22921;Rider♂ Trank;11574
9328;3;Quagsire;50;Water;Ground;173;173;108;88;1869.0;22922;Rider♂ Trank;11574
9328;4;Lunatone;50;Rock;Psychic;148;148;88;118;1899.0;22923;Rider♂ Trank;11574
9328;5;Banette;50;Ghost;None;142;142;88;106;1944.0;22924;Rider♂ Trank;11574
9329;0;Oddish;50;Grass;Poison;123;123;78;98;1539.0;22925;Rider♂ Wendo;9237
9329;1;Teddiursa;50;Normal;None;138;138;73;73;1569.0;22926;Rider♂ Wendo;9237
9329;2;Phanpy;50;Ground;None;168;168;83;63;1569.0;22927;Rider♂ Wendo;9237
9329;3;Chikorita;50;Grass;None;123;123;88;72;1533.0;22928;Rider♂ Wendo;9237
9329;4;Totodile;50;Water;None;128;128;87;67;1521.0;22929;Rider♂ Wendo;9237
9329;5;Cyndaquil;50;Fire;None;117;117;66;83;1506.0;22930;Rider♂ Wendo;9237
9330;0;Chinchou;50;Water;Electric;153;153;61;79;1569.0;22931;Rider♂ Veston;10728
9330;1;Huntail;50;Water;None;133;133;128;117;2034.0;22932;Rider♂ Veston;10728
9330;2;Whiscash;50;Water;Ground;188;188;96;99;1983.0;22933;Rider♂ Veston;10728
9330;3;Torkoal;50;Fire;None;148;148;163;108;1989.0;22934;Rider♂ Veston;10728
9330;4;Cacnea;50;Grass;None;128;128;63;108;1584.0;22935;Rider♂ Veston;10728
9330;5;Spoink;50;Psychic;None;138;138;58;93;1569.0;22936;Rider♂ Veston;10728
9331;0;Pelipper;50;Water;Flying;138;138;123;108;1869.0;22937;Rider♀ Vlum;11559
9331;1;Lairon;50;Steel;Rock;138;138;163;73;1869.0;22938;Rider♀ Vlum;11559
9331;2;Dusclops;50;Ghost;None;118;118;153;83;1944.0;22939;Rider♀ Vlum;11559
9331;3;Forretress;50;Bug;Steel;153;153;163;83;1974.0;22940;Rider♀ Vlum;11559
9331;4;Sandslash;50;Ground;None;153;153;133;68;1929.0;22941;Rider♀ Vlum;11559
9331;5;Skarmory;50;Steel;Flying;143;143;163;63;1974.0;22942;Rider♀ Vlum;11559
9332;0;Jirachi;50;Steel;Psychic;178;178;123;123;2379.0;22943;Rider♀ Zalla;11688
9332;1;Absol;50;Dark;None;143;143;83;98;1974.0;22944;Rider♀ Zalla;11688
9332;2;Flygon;50;Ground;Dragon;158;158;103;103;2139.0;22945;Rider♀ Zalla;11688
9332;3;Kirlia;50;Psychic;Fairy;116;116;58;88;1413.0;22946;Rider♀ Zalla;11688
9332;4;Mightyena;50;Dark;None;148;148;93;83;1839.0;22947;Rider♀ Zalla;11688
9332;5;Dusclops;50;Ghost;None;118;118;153;83;1944.0;22948;Rider♀ Zalla;11688
9341;0;Spinda;50;Normal;None;138;138;83;83;1659.0;22970;Rider♂ Herlam;10764
9341;1;Slowking;50;Water;Psychic;173;173;103;123;2049.0;22971;Rider♂ Herlam;10764
9341;2;Cacturne;50;Grass;Dark;148;148;83;138;2004.0;22972;Rider♂ Herlam;10764
9341;3;Lickitung;50;Normal;None;168;168;98;83;1734.0;22973;Rider♂ Herlam;10764
9341;4;Grumpig;50;Psychic;None;158;158;88;113;1989.0;22974;Rider♂ Herlam;10764
9341;5;Smeargle;50;Normal;None;133;133;58;43;1329.0;22975;Rider♂ Herlam;10764
9380;0;Voltorb;50;Electric;None;118;118;73;78;1569.0;23046;Rocker;9213
9380;1;Magnemite;50;Electric;Steel;103;103;93;118;1554.0;23047;Rocker;9213
9380;2;Pikachu;50;Electric;None;113;113;63;73;1539.0;23048;Rocker;9213
9380;3;Bellsprout;50;Grass;Poison;128;128;58;93;1479.0;23049;Rocker;9213
9380;4;Bulbasaur;50;Grass;Poison;123;123;72;88;1533.0;23050;Rocker;9213
9380;5;Oddish;50;Grass;Poison;123;123;78;98;1539.0;23051;Rocker;9213
9381;0;Voltorb;52;Electric;None;122;122;75;80;1678.56;23052;Rocker;10254
9381;1;Magnemite;50;Electric;Steel;103;103;93;118;1554.0;23053;Rocker;10254
9381;2;Pikachu;53;Electric;None;119;119;66;77;1717.2;23054;Rocker;10254
9381;3;Exeggcute;50;Grass;Psychic;138;138;103;83;1554.0;23055;Rocker;10254
9381;4;Gloom;51;Grass;Poison;140;140;94;110;1823.76;23056;Rocker;10254
9381;5;Ivysaur;52;Grass;Poison;143;143;89;106;1928.16;23057;Rocker;10254
9382;0;Magneton;51;Electric;Steel;130;130;120;145;2041.02;23058;Rocker;11270
9382;1;Electabuzz;51;Electric;None;145;145;81;120;2123.64;23059;Rocker;11270
9382;2;Voltorb;51;Electric;None;120;120;74;79;1621.8;23060;Rocker;11270
9382;3;Weepinbell;51;Grass;Poison;145;145;74;110;1811.52;23061;Rocker;11270
9382;4;Ivysaur;51;Grass;Poison;140;140;87;104;1851.3;23062;Rocker;11270
9382;5;Gloom;51;Grass;Poison;140;140;94;110;1823.76;23063;Rocker;11270
9383;0;Magneton;50;Electric;Steel;128;128;118;143;1974.0;23064;Rocker;12510
9383;1;Electabuzz;51;Electric;None;145;145;81;120;2123.64;23065;Rocker;12510
9383;2;Electrode;53;Electric;None;145;145;98;108;2251.44;23066;Rocker;12510
9383;3;Parasect;53;Bug;Grass;145;145;108;87;1993.86;23067;Rocker;12510
9383;4;Victreebel;50;Grass;Poison;158;158;88;123;2049.0;23068;Rocker;12510
9383;5;Vileplume;51;Grass;Poison;155;155;110;135;2120.58;23069;Rocker;12510
9385;0;Electabuzz;51;Electric;None;145;145;81;120;2123.64;23076;Rocker;12981
9385;1;Jolteon;51;Electric;None;145;145;84;135;2227.68;23077;Rocker;12981
9385;2;Electrode;53;Electric;None;145;145;98;108;2251.44;23078;Rocker;12981
9385;3;Venusaur;50;Grass;Poison;158;158;106;123;2154.0;23079;Rocker;12981
9385;4;Vileplume;52;Grass;Poison;158;158;112;138;2202.72;23080;Rocker;12981
9385;5;Tangela;52;Grass;None;148;148;143;127;2024.88;23081;Rocker;12981
9388;0;Porygon;50;Normal;None;143;143;93;108;1764.0;23094;Rocker;10494
9388;1;Voltorb;50;Electric;None;118;118;73;78;1569.0;23095;Rocker;10494
9388;2;Electrode;50;Electric;None;138;138;93;103;2019.0;23096;Rocker;10494
9388;3;Pikachu;50;Electric;None;113;113;63;73;1539.0;23097;Rocker;10494
9388;4;Electabuzz;50;Electric;None;143;143;80;118;2049.0;23098;Rocker;10494
9388;5;Magnemite;50;Electric;Steel;103;103;93;118;1554.0;23099;Rocker;10494
9389;0;Porygon;50;Normal;None;143;143;93;108;1764.0;23100;Rocker;11784
9389;1;Golbat;50;Poison;Flying;153;153;93;88;1944.0;23101;Rocker;11784
9389;2;Electrode;50;Electric;None;138;138;93;103;2019.0;23102;Rocker;11784
9389;3;Raichu;50;Electric;None;138;138;78;113;2034.0;23103;Rocker;11784
9389;4;Kangaskhan;50;Normal;None;183;183;103;63;2049.0;23104;Rocker;11784
9389;5;Magneton;50;Electric;Steel;128;128;118;143;1974.0;23105;Rocker;11784
9414;0;Tropius;50;Grass;Flying;177;177;106;95;1959.0;23181;Roller Boy Aich;11364
9414;1;Pupitar;50;Rock;Ground;148;148;93;88;1809.0;23182;Roller Boy Aich;11364
9414;2;Shelgon;50;Dragon;None;143;143;123;83;1839.0;23183;Roller Boy Aich;11364
9414;3;Jumpluff;50;Grass;Flying;153;153;93;78;1959.0;23184;Roller Boy Aich;11364
9414;4;Sandslash;50;Ground;None;153;153;133;68;1929.0;23185;Roller Boy Aich;11364
9414;5;Gligar;50;Ground;Flying;143;143;128;58;1869.0;23186;Roller Boy Aich;11364
9415;0;Lunatone;50;Rock;Psychic;148;148;88;118;1899.0;23187;Roller Boy Bidix;11469
9415;1;Jumpluff;50;Grass;Flying;153;153;93;78;1959.0;23188;Roller Boy Bidix;11469
9415;2;Solrock;50;Rock;Psychic;148;148;108;78;1899.0;23189;Roller Boy Bidix;11469
9415;3;Seadra;50;Water;None;133;133;118;118;1899.0;23190;Roller Boy Bidix;11469
9415;4;Misdreavus;50;Ghost;None;138;138;83;108;1884.0;23191;Roller Boy Bidix;11469
9415;5;Seaking;50;Water;None;158;158;88;88;1929.0;23192;Roller Boy Bidix;11469
9416;0;Ledyba;50;Bug;Flying;118;118;53;63;1374.0;23193;Roller Boy Garlow;8169
9416;1;Spinarak;50;Bug;Poison;118;118;63;63;1329.0;23194;Roller Boy Garlow;8169
9416;2;Lotad;50;Water;Grass;118;118;53;63;1239.0;23195;Roller Boy Garlow;8169
9416;3;Shroomish;50;Grass;None;138;138;83;63;1464.0;23196;Roller Boy Garlow;8169
9416;4;Nincada;50;Bug;Ground;109;109;113;53;1377.0;23197;Roller Boy Garlow;8169
9416;5;Surskit;50;Bug;Water;118;118;55;73;1386.0;23198;Roller Boy Garlow;8169
9417;0;Jigglypuff;50;Normal;Fairy;193;193;43;68;1389.0;23199;Roller Boy Gars;8484
9417;1;Meditite;50;Fighting;Psychic;108;108;78;63;1419.0;23200;Roller Boy Gars;8484
9417;2;Spheal;50;Ice;Water;148;148;73;78;1449.0;23201;Roller Boy Gars;8484
9417;3;Mareep;50;Electric;None;133;133;63;88;1419.0;23202;Roller Boy Gars;8484
9417;4;Geodude;50;Rock;Ground;118;118;123;53;1479.0;23203;Roller Boy Gars;8484
9417;5;Spinarak;50;Bug;Poison;118;118;63;63;1329.0;23204;Roller Boy Gars;8484
9418;0;Medicham;50;Fighting;Psychic;138;138;98;83;1809.0;23205;Roller Boy Hites;11391
9418;1;Porygon2;50;Normal;None;163;163;113;128;2124.0;23206;Roller Boy Hites;11391
9418;2;Nosepass;50;Rock;None;108;108;158;68;1704.0;23207;Roller Boy Hites;11391
9418;3;Breloom;50;Grass;Fighting;138;138;103;83;1959.0;23208;Roller Boy Hites;11391
9418;4;Magneton;50;Electric;Steel;128;128;118;143;1974.0;23209;Roller Boy Hites;11391
9418;5;Masquerain;50;Bug;Flying;148;148;85;103;1821.0;23210;Roller Boy Hites;11391
9419;0;Grimer;50;Poison;None;158;158;73;63;1554.0;23211;Roller Boy Peres;8880
9419;1;Slugma;50;Fire;None;118;118;63;93;1329.0;23212;Roller Boy Peres;8880
9419;2;Spoink;50;Psychic;None;138;138;58;93;1569.0;23213;Roller Boy Peres;8880
9419;3;Numel;50;Fire;Ground;138;138;63;88;1494.0;23214;Roller Boy Peres;8880
9419;4;Gulpin;50;Poison;None;148;148;76;66;1485.0;23215;Roller Boy Peres;8880
9419;5;Trapinch;50;Ground;None;123;123;68;68;1449.0;23216;Roller Boy Peres;8880
